predclass,age,workclass,occupation,native-country,education,marital-status,education-num,hours-per-week,capital-gain,capital-loss,race,sex,relationship,age-hours,sex-marital
0,20,2,3,1,4,3,8,55,0,0,4,1,4,875,8
0,0,3,5,1,4,1,8,39,0,0,4,1,3,348,6
0,14,3,2,1,4,0,8,39,0,0,4,1,0,579,5
0,35,3,1,1,4,3,8,39,0,0,4,0,2,878,3
0,46,3,2,1,1,1,12,26,0,0,4,1,1,746,6
0,10,3,5,1,4,1,8,59,0,0,4,0,1,715,1
0,14,3,3,2,3,0,4,39,53,0,4,1,0,579,5
0,54,2,1,1,4,4,8,34,0,0,4,0,1,1006,4
0,18,3,2,1,1,0,12,59,0,0,4,1,0,882,5
0,27,3,1,1,4,0,8,37,0,0,4,0,5,734,0
0,19,3,4,7,5,0,13,39,0,0,1,1,0,654,5
0,5,3,2,1,1,1,12,19,0,0,4,0,2,239,1
0,15,3,4,1,4,0,8,47,0,19,4,1,0,687,5
0,13,1,4,1,1,3,12,39,0,0,4,0,4,562,3
0,43,0,0,1,4,0,8,39,0,0,4,1,0,979,5
0,8,3,1,1,4,1,9,39,0,0,4,0,3,478,1
0,59,3,6,1,3,4,3,11,0,0,4,0,1,442,4
0,24,3,3,1,4,3,8,39,0,0,4,1,1,722,8
0,9,3,3,1,3,0,3,39,0,0,3,1,0,495,5
0,28,3,3,0,3,0,7,39,0,0,1,1,0,782,5
0,15,3,1,1,4,3,9,39,0,0,4,0,4,595,3
0,5,3,3,1,4,1,8,39,0,0,4,1,1,430,6
1,22,3,2,1,1,0,12,39,0,47,4,1,0,695,5
0,46,2,3,1,1,1,12,39,0,0,4,1,1,1014,6
0,6,3,3,1,0,1,11,39,0,0,4,0,4,445,1
0,44,3,3,1,3,0,5,39,0,0,4,1,0,991,5
0,14,1,3,1,0,0,10,39,0,0,4,1,0,579,5
0,8,3,3,1,3,0,4,44,0,0,4,1,0,533,5
0,16,3,5,1,4,1,8,39,6,0,4,0,3,610,1
0,22,3,2,1,4,0,8,35,0,0,4,0,5,639,0
0,36,3,3,7,1,0,12,39,0,0,1,0,5,890,0
0,9,4,2,1,1,1,12,39,0,0,4,0,1,495,1
0,4,3,5,1,4,1,9,31,0,0,4,1,3,345,6
0,1,3,1,1,4,1,8,39,0,0,2,1,3,362,6
1,17,3,2,1,1,0,12,59,112,0,4,1,0,863,5
1,27,1,4,1,5,0,13,39,98,0,2,1,0,766,5
0,14,3,3,1,4,3,8,49,0,0,4,1,3,691,8
1,27,3,3,1,4,0,8,39,0,0,4,1,0,766,5
1,25,3,4,1,6,0,14,59,0,51,4,1,0,1014,5
0,26,3,3,2,4,0,8,43,0,0,4,1,0,816,5
1,16,3,5,1,1,0,12,37,98,0,1,1,0,584,5
0,4,3,2,1,4,1,9,29,0,0,2,0,3,326,1
1,13,3,3,1,4,0,8,39,0,0,4,1,0,562,5
0,38,3,3,1,4,0,8,59,0,0,4,1,0,1199,5
0,40,3,1,1,4,1,9,39,0,0,4,0,1,943,1
0,20,3,3,1,4,1,8,49,0,0,4,1,1,800,6
1,15,3,3,1,4,0,8,39,0,0,4,1,0,595,5
1,45,2,4,1,1,0,12,59,0,0,4,1,0,1271,5
1,14,2,2,1,1,1,12,39,0,0,2,1,1,579,6
1,34,3,2,5,1,0,12,49,0,0,4,1,0,1023,5
0,20,3,2,1,5,3,13,44,0,2,4,0,4,732,3
0,28,3,3,2,3,0,2,37,0,0,4,1,0,750,5
0,30,3,3,1,4,0,9,39,0,0,4,1,0,808,5
0,14,0,0,1,4,3,8,73,0,0,4,1,3,956,8
0,58,2,2,1,3,0,6,29,0,0,4,1,0,931,5
0,26,3,4,1,5,0,13,49,0,0,3,1,0,900,5
1,22,3,3,5,0,0,11,59,98,0,4,1,0,960,5
1,13,3,4,1,1,0,12,39,0,0,4,1,0,562,5
0,10,3,3,2,3,1,2,39,0,0,4,1,2,513,6
0,27,3,3,1,4,0,8,39,0,0,0,1,0,766,5
1,36,1,4,1,5,3,13,34,0,0,4,0,1,801,3
0,23,3,1,1,1,0,12,39,0,0,4,1,0,709,5
0,1,3,2,1,3,1,6,19,0,0,4,0,3,195,1
0,16,3,6,3,1,0,12,39,0,0,2,1,0,610,5
0,3,3,2,1,4,1,8,39,0,0,4,1,3,396,6
0,21,3,2,1,4,0,9,49,0,0,2,1,0,818,5
0,31,3,1,1,4,3,8,34,0,0,4,0,1,738,3
0,29,2,2,1,4,0,8,39,0,0,4,1,0,796,5
0,34,3,3,1,4,0,8,39,0,0,4,1,0,863,5
0,18,2,5,1,4,1,8,29,0,0,4,0,2,498,1
0,7,3,3,2,3,1,3,39,0,0,4,1,2,459,6
0,13,3,3,1,4,3,9,49,0,0,4,1,1,676,8
0,53,3,2,1,4,0,8,29,0,0,4,1,0,882,5
0,9,3,3,1,4,0,8,43,0,0,4,1,0,538,5
0,17,3,3,1,4,0,8,39,0,35,4,1,0,623,5
1,29,3,3,1,4,0,8,39,0,0,4,1,0,796,5
0,53,3,1,1,4,0,8,4,0,0,4,0,5,191,0
0,20,1,5,1,4,0,9,39,0,0,4,1,0,669,5
0,19,2,2,1,4,3,9,34,0,0,4,0,4,586,3
0,6,3,3,2,3,1,4,39,0,0,4,0,2,445,1
0,11,3,2,1,4,0,8,39,0,30,4,1,0,530,5
1,27,2,2,1,4,0,9,49,0,0,4,1,0,915,5
0,41,3,3,1,4,3,8,29,55,0,4,1,1,760,8
1,36,3,2,1,4,0,9,59,0,0,4,1,0,1172,5
0,6,3,3,1,4,0,9,39,0,0,4,1,0,445,5
0,9,3,3,1,4,1,8,39,0,0,2,1,1,495,6
0,4,0,0,1,4,0,9,39,0,0,4,1,0,414,5
0,17,1,4,1,5,3,13,49,0,0,4,0,1,745,3
0,26,3,3,1,3,0,6,39,0,0,4,1,0,753,5
0,5,3,5,1,4,1,9,19,0,0,2,1,2,239,6
1,24,3,3,1,4,0,9,49,95,0,0,1,0,867,5
0,19,3,1,6,4,0,8,39,0,0,1,1,0,654,5
0,24,1,4,1,1,0,12,19,0,40,4,0,5,406,0
0,10,3,1,1,4,1,8,39,71,0,4,1,1,513,6
0,25,2,3,1,4,0,9,59,0,0,4,1,0,1014,5
0,10,3,1,1,0,1,10,34,0,0,4,0,3,455,1
0,24,3,6,1,4,3,8,39,0,0,4,1,3,722,8
1,15,3,2,7,1,0,12,39,0,0,1,0,2,595,0
0,4,3,1,1,4,1,9,19,0,0,1,1,3,228,6
1,27,3,2,1,1,0,12,49,0,0,2,1,0,915,5
0,12,3,2,1,1,1,12,39,0,0,4,1,3,545,6
0,2,2,5,1,4,1,9,21,0,0,4,0,3,227,1
0,4,1,1,2,4,1,9,39,0,0,4,1,3,414,6
0,29,3,3,1,4,0,8,39,0,0,4,1,0,796,5
1,21,3,2,1,1,0,12,54,0,0,4,1,0,880,5
1,26,3,1,1,4,1,9,47,0,0,4,1,4,870,6
1,37,2,2,1,4,0,8,49,0,0,4,1,0,1066,5
1,21,3,2,1,5,0,13,59,0,55,4,1,0,943,5
0,1,0,0,1,4,1,9,39,0,0,4,1,3,362,6
1,33,3,1,1,4,0,8,39,0,0,4,0,5,849,0
1,13,3,4,1,0,0,10,35,0,0,4,0,5,513,0
0,13,3,3,1,3,0,4,39,0,0,4,1,0,562,5
0,11,1,2,1,4,1,8,34,0,0,0,0,4,467,1
0,9,3,1,1,0,1,10,44,0,0,4,0,1,549,1
0,20,4,3,1,4,0,9,42,0,0,4,1,0,704,5
1,15,3,3,1,4,0,8,49,81,0,4,1,0,709,5
1,47,1,4,1,5,0,13,4,0,0,4,0,5,176,0
0,1,3,2,1,4,1,8,27,0,0,4,0,3,270,1
0,13,3,1,1,4,0,9,29,0,0,4,1,0,438,5
0,19,0,0,1,0,0,10,7,66,0,4,0,5,160,0
0,1,3,5,1,3,1,6,29,0,0,2,1,2,285,6
0,10,3,3,1,4,0,8,39,0,0,4,1,0,513,5
0,32,3,5,1,3,0,4,39,0,0,4,1,0,836,5
1,29,1,5,1,4,0,8,42,0,0,4,1,0,842,5
0,20,3,1,1,4,0,8,39,0,0,4,1,0,669,5
0,13,3,3,1,4,3,9,39,0,0,4,1,1,562,8
0,12,3,4,5,4,3,8,29,0,0,3,0,1,426,3
0,5,0,0,2,4,1,8,39,0,0,4,1,3,430,6
0,8,2,3,1,4,0,8,29,0,0,4,1,0,377,5
0,21,3,5,1,4,3,8,29,0,0,2,0,4,537,3
0,15,0,0,1,1,3,12,39,0,0,4,0,4,595,3
0,18,3,3,1,4,0,9,49,0,0,4,1,0,763,5
1,39,3,1,1,5,0,13,78,0,0,4,1,0,1361,5
0,12,3,2,1,4,3,9,39,0,0,4,0,1,545,3
0,24,3,2,1,4,0,8,39,0,0,4,1,0,722,5
0,30,3,3,1,4,0,8,39,0,0,4,1,0,808,5
0,6,3,1,1,1,1,12,39,0,0,1,0,1,445,1
1,29,2,2,1,1,0,12,44,0,0,4,1,0,874,5
0,11,1,6,1,4,1,8,39,0,49,2,1,2,530,6
0,22,3,1,1,1,3,12,19,0,0,4,0,4,388,3
0,25,2,3,1,4,0,9,49,0,0,4,0,5,882,0
1,22,3,3,1,4,0,8,47,95,0,4,1,0,806,5
0,51,0,0,1,3,0,3,29,0,0,4,1,0,863,5
1,20,2,3,1,1,0,12,54,112,0,4,1,0,862,5
0,40,3,4,1,6,1,14,39,0,0,4,0,1,943,1
0,5,3,5,1,4,1,9,29,0,0,2,0,1,339,1
1,7,3,1,1,0,1,10,29,0,0,4,1,1,362,6
0,2,3,3,1,4,1,9,49,0,0,4,1,3,457,6
0,38,3,2,1,0,3,11,29,0,0,2,0,4,726,3
0,20,1,6,1,4,0,8,39,0,0,4,1,0,669,5
0,20,1,1,1,4,1,9,39,0,0,2,0,4,669,1
0,11,3,5,1,1,0,12,49,0,0,4,1,0,638,5
0,10,3,5,1,4,1,8,39,0,0,4,0,1,513,1
0,23,1,4,1,1,1,12,19,0,0,4,0,4,396,1
0,34,3,5,1,4,3,8,39,0,0,4,0,3,863,3
0,35,3,3,1,0,0,10,55,0,0,4,1,0,1115,5
0,57,0,0,1,4,4,9,2,0,0,4,0,1,118,4
1,32,2,2,1,4,0,9,49,112,0,4,1,0,995,5
0,3,0,0,1,4,1,9,39,0,0,4,0,3,396,1
0,23,4,1,1,4,3,9,49,0,0,4,0,1,849,3
0,63,3,4,1,4,1,9,59,0,44,4,1,1,1379,6
0,46,3,6,1,4,0,9,39,0,0,4,1,0,1014,5
1,46,3,3,1,4,3,8,44,0,0,4,1,4,1099,8
0,34,3,1,1,4,3,9,39,0,0,4,0,4,863,3
0,6,3,1,1,4,1,8,39,0,0,4,0,1,445,1
0,49,2,3,1,4,4,8,19,0,0,4,1,1,610,9
0,16,2,2,1,4,0,8,65,0,0,4,1,0,909,5
0,32,3,3,1,4,0,8,42,0,0,4,1,0,884,5
0,3,3,3,1,4,1,9,31,0,0,4,1,1,329,6
1,16,2,2,1,0,0,11,59,0,50,4,1,0,843,5
0,9,3,6,1,4,0,9,39,0,0,4,1,0,495,5
1,35,3,2,1,4,0,8,49,0,0,4,1,0,1038,5
1,16,3,2,1,1,0,12,49,0,0,4,1,0,726,5
0,30,3,2,1,1,3,12,44,0,0,4,1,1,888,8
0,6,3,2,1,4,1,8,73,0,0,2,1,3,755,6
0,36,4,1,1,0,0,11,39,0,0,4,1,0,890,5
0,2,3,5,1,4,1,9,19,0,0,4,1,3,208,6
0,9,4,3,1,4,1,9,39,55,0,4,1,1,495,6
1,36,3,3,1,3,0,3,59,0,0,4,1,0,1172,5
0,48,3,3,1,4,1,8,9,0,0,4,1,1,334,6
0,51,3,3,1,1,0,12,29,0,0,4,1,0,863,5
0,13,3,2,2,3,1,5,17,0,0,4,1,2,285,6
0,11,3,3,1,3,0,6,44,0,0,4,1,0,586,5
0,37,1,6,1,3,0,5,44,0,0,4,1,0,987,5
0,13,3,5,1,4,1,8,9,0,0,4,1,3,167,6
0,5,3,1,1,4,1,9,49,0,0,4,1,3,521,6
0,8,3,5,1,4,1,8,29,0,0,4,1,3,377,6
0,2,3,5,1,3,1,6,19,0,0,4,1,2,208,6
0,2,0,0,1,4,1,9,34,0,0,4,0,3,341,1
1,15,4,4,1,6,0,14,39,0,0,4,1,0,595,5
0,6,3,2,1,1,1,12,39,0,0,4,0,3,445,1
0,34,1,4,1,1,0,12,44,0,0,4,1,0,946,5
1,8,3,2,1,4,0,9,43,0,0,4,1,0,521,5
0,29,1,4,1,1,1,12,39,0,0,2,0,1,796,1
0,21,3,2,1,4,3,9,49,0,0,4,0,4,818,3
1,9,1,6,1,4,0,8,39,0,0,1,1,0,495,5
0,29,3,4,1,4,3,8,39,0,0,4,0,1,796,3
0,8,3,4,1,1,1,12,39,0,0,4,0,1,478,1
0,3,3,5,1,4,1,9,15,3,0,4,0,3,176,1
0,12,1,4,1,5,0,13,34,0,0,4,1,2,484,5
1,34,2,2,1,5,0,13,49,0,0,4,1,0,1023,5
0,23,3,3,1,4,0,9,51,0,0,4,1,0,878,5
0,7,3,1,1,4,1,9,39,0,0,4,0,1,459,1
0,7,2,3,1,1,1,12,49,0,0,4,1,4,562,6
0,14,3,5,2,0,0,10,23,0,0,0,0,5,375,0
0,37,0,0,1,4,3,8,29,0,0,4,0,1,715,3
0,17,3,3,1,0,3,11,59,0,0,4,1,1,863,8
0,2,3,3,1,4,1,9,65,0,0,4,1,3,584,6
0,4,3,3,1,4,1,8,39,0,0,2,1,3,414,6
0,4,3,3,1,3,0,5,69,0,0,4,1,0,665,5
0,6,3,3,1,4,0,9,23,0,0,4,1,0,289,5
0,20,4,3,1,4,1,9,39,0,0,4,1,1,669,6
1,23,3,2,1,5,0,13,45,0,0,4,1,0,796,5
0,40,3,5,1,4,0,8,29,0,0,4,1,0,750,5
1,31,3,4,1,1,0,12,39,0,19,4,1,0,823,5
0,7,3,3,6,3,0,6,39,0,0,1,1,0,459,5
0,26,3,4,1,4,0,9,39,0,0,4,1,0,753,5
0,15,0,0,0,1,1,12,19,0,0,4,0,1,329,1
0,23,3,5,1,4,1,8,39,0,0,4,0,1,709,1
1,35,2,4,1,6,0,14,34,122,0,4,1,0,789,5
0,32,3,2,1,4,3,8,39,0,0,4,1,1,836,8
0,28,2,2,1,4,0,9,39,53,0,0,1,0,782,5
0,45,1,3,1,4,1,8,39,0,0,4,1,1,1004,6
0,12,3,1,1,0,0,10,39,0,0,4,1,0,545,5
0,32,3,3,1,4,3,8,39,0,0,4,0,4,836,3
0,38,4,1,1,4,3,9,39,0,0,2,0,4,915,3
0,3,0,0,1,4,1,9,70,0,0,0,1,3,654,6
0,20,2,2,1,1,1,12,39,0,0,4,1,3,669,6
1,26,1,1,1,1,0,12,39,0,0,4,1,0,753,5
0,12,3,1,1,4,3,9,39,0,0,4,0,1,545,3
1,27,3,2,1,4,0,8,39,0,0,4,0,5,766,0
1,11,3,2,1,4,3,9,39,0,0,4,1,4,530,8
0,21,3,2,1,4,1,9,44,0,0,4,0,1,750,1
1,28,3,2,1,0,0,10,49,0,55,4,1,0,931,5
0,5,0,0,1,4,1,9,39,0,0,4,1,3,430,6
0,2,3,5,1,4,1,9,19,0,0,4,0,3,208,1
0,3,3,5,1,3,1,7,39,0,0,4,1,1,396,6
0,43,3,3,1,4,0,8,39,0,0,4,1,0,979,5
0,13,3,2,1,4,1,8,39,0,0,4,0,1,562,1
0,5,3,1,0,4,1,9,39,0,0,1,1,1,430,6
0,34,3,2,1,4,3,9,59,0,0,4,0,1,1147,3
0,14,3,4,0,1,1,12,39,0,0,2,0,4,579,1
0,31,3,2,1,4,3,8,39,0,0,4,0,4,823,3
1,26,3,2,1,1,0,12,39,0,50,4,1,0,753,5
0,34,1,3,1,4,3,8,39,0,0,2,1,4,863,8
1,24,3,2,1,0,0,10,47,0,47,4,1,0,838,5
0,45,0,0,1,0,0,10,39,56,0,4,1,0,1004,5
1,33,1,3,1,4,0,8,39,0,0,2,1,0,849,5
1,29,3,2,1,4,0,8,39,0,0,4,0,5,796,0
1,37,3,3,1,4,0,9,59,112,0,4,1,0,1185,5
1,51,3,3,1,4,0,8,44,0,0,4,1,0,1147,5
0,6,2,3,1,0,1,11,29,0,0,4,1,1,351,6
0,32,3,2,1,5,1,13,34,0,0,4,0,1,751,1
0,7,3,3,1,3,0,5,39,0,0,4,1,0,459,5
0,13,1,6,1,4,0,8,39,0,0,2,1,0,562,5
0,21,3,3,1,4,0,8,44,53,0,4,1,0,750,5
0,17,3,2,1,4,1,8,34,0,0,4,0,1,559,1
0,5,3,2,1,4,1,9,39,0,0,4,1,3,430,6
0,13,3,3,1,3,3,3,39,0,0,4,1,1,562,8
0,44,3,3,1,3,0,3,30,0,0,4,1,0,815,5
0,19,3,2,1,4,3,8,39,0,0,4,1,4,654,8
0,34,2,2,1,0,0,10,39,0,0,4,1,0,863,5
1,26,3,3,6,3,0,2,39,0,0,1,0,5,753,0
1,37,4,6,1,4,0,9,47,0,0,4,1,0,1036,5
0,46,3,4,1,4,4,8,24,0,0,4,0,1,699,4
1,34,3,2,1,4,0,9,39,0,0,4,1,0,863,5
0,46,2,3,1,3,0,5,39,0,0,4,1,0,1014,5
1,34,1,4,1,5,0,13,59,0,0,4,1,0,1147,5
0,10,3,2,1,4,3,8,34,0,0,4,0,3,455,3
1,18,3,2,1,0,0,11,39,0,0,4,1,0,638,5
1,14,0,0,1,1,0,12,24,0,0,4,0,5,386,0
0,29,2,3,1,4,3,8,39,0,0,4,1,4,796,8
1,36,3,3,1,0,0,10,39,0,0,2,1,0,890,5
0,9,4,1,1,4,3,9,23,0,0,4,1,3,322,8
0,26,3,3,1,4,1,8,39,0,0,4,1,3,753,6
1,22,3,2,1,4,0,8,49,112,0,4,1,0,833,5
0,33,4,4,1,4,3,8,39,0,26,4,1,1,849,8
1,37,4,1,1,4,0,8,39,0,0,4,1,0,902,5
1,45,0,0,1,4,0,9,44,0,0,4,0,5,1089,0
0,40,1,4,1,4,3,9,39,0,0,4,0,4,943,3
0,2,0,0,1,4,1,9,23,0,0,2,1,3,245,6
0,12,1,5,1,4,1,8,19,0,0,4,1,3,302,6
0,3,3,3,1,4,1,8,39,0,0,2,1,2,396,6
1,36,3,2,1,1,0,12,54,0,51,4,1,0,1116,5
0,1,0,0,1,4,1,9,39,0,0,4,1,3,362,6
0,5,0,0,1,4,1,9,39,0,0,4,1,3,430,6
0,6,3,5,2,4,1,8,39,0,0,4,1,1,445,6
0,52,3,1,1,3,0,6,19,0,0,4,1,0,633,5
0,39,3,3,1,3,0,3,39,0,58,4,1,0,928,5
0,36,1,4,1,1,0,12,34,0,0,2,1,0,801,5
0,11,3,1,1,4,1,8,39,0,0,4,1,1,530,6
0,11,3,5,1,1,0,12,39,0,0,2,1,0,530,5
1,16,2,2,7,4,0,8,81,0,0,1,1,0,1085,5
0,31,3,2,1,4,3,8,29,0,0,4,0,4,654,3
1,44,3,3,1,4,0,8,39,0,0,4,1,0,991,5
0,32,3,4,1,1,0,12,44,79,0,4,1,0,917,5
0,31,3,2,1,4,0,9,39,0,0,4,1,0,823,5
0,15,3,3,1,3,0,3,39,0,0,4,1,0,595,5
1,34,3,3,1,4,0,8,39,0,0,4,1,0,863,5
0,10,0,0,1,1,1,12,39,0,0,4,1,1,513,6
0,2,3,5,1,4,1,9,13,0,0,4,1,3,147,6
0,30,3,4,1,4,0,8,49,0,0,4,1,0,964,5
0,8,3,3,1,1,1,12,59,0,0,4,1,3,676,6
0,55,3,6,1,4,0,9,39,0,0,2,1,0,1109,5
0,12,3,3,1,3,3,6,39,0,0,4,1,1,545,8
0,5,3,1,1,4,1,8,39,0,0,4,0,3,430,1
0,40,3,5,3,4,0,8,47,0,0,2,1,0,1074,5
0,33,3,1,2,0,0,11,59,0,0,4,1,0,1136,5
0,28,2,2,1,4,0,9,29,0,0,4,1,0,620,5
1,35,3,4,1,4,3,9,39,0,0,4,1,1,878,8
1,36,3,2,1,5,0,13,47,0,0,4,1,0,1020,5
0,19,3,3,1,4,0,8,47,0,0,4,1,0,756,5
1,29,3,3,1,4,0,8,39,0,0,4,1,0,796,5
0,3,3,2,1,4,1,8,19,0,0,4,0,3,217,1
0,58,3,5,1,3,4,2,9,0,0,2,1,4,377,9
1,15,1,3,1,4,0,8,39,0,0,4,1,0,595,5
0,11,3,3,1,4,0,8,39,0,0,4,1,0,530,5
0,36,3,4,1,5,3,13,39,0,0,4,0,1,890,3
0,0,3,2,1,3,1,6,34,0,0,4,0,3,309,1
0,29,1,1,1,0,3,10,37,0,0,4,0,4,761,3
0,22,3,4,1,0,3,11,29,0,0,4,0,1,549,3
0,21,3,3,1,4,3,9,39,0,0,4,1,4,683,8
0,19,3,3,1,4,0,8,59,0,0,4,1,0,902,5
0,46,1,4,1,1,1,12,20,0,0,2,0,1,611,1
0,11,3,3,2,3,0,1,42,0,0,4,1,0,563,5
0,11,0,0,1,1,1,12,44,0,0,4,1,3,586,6
0,32,3,1,1,4,1,8,34,0,0,4,0,4,751,1
0,26,3,3,2,4,0,9,39,0,0,4,1,0,753,5
1,21,3,2,1,1,0,12,44,0,0,4,1,0,750,5
0,22,3,2,3,4,1,8,61,0,0,4,1,1,984,6
0,25,0,0,1,4,3,8,39,0,0,2,0,1,738,3
0,23,3,2,1,4,0,8,39,0,0,4,1,0,709,5
0,28,0,0,1,4,3,8,9,0,0,4,0,4,244,3
0,12,0,0,1,4,3,8,39,0,0,4,0,4,545,3
0,7,4,4,1,1,1,12,44,0,41,4,1,1,513,6
1,13,3,2,1,4,0,9,49,0,0,4,1,0,676,5
0,27,3,3,1,4,0,9,39,0,0,2,1,0,766,5
0,23,3,2,1,4,0,8,23,0,0,4,1,0,459,5
0,13,3,3,2,4,1,8,34,0,0,4,0,2,498,1
0,25,3,4,1,5,3,13,39,0,49,4,0,1,738,3
0,35,2,4,1,0,3,10,34,0,0,4,0,1,789,3
1,25,3,3,1,4,0,9,39,0,0,2,1,0,738,5
1,22,3,3,1,4,0,9,51,0,0,4,1,0,860,5
0,26,3,4,1,4,3,9,44,0,0,4,1,4,828,8
0,45,2,3,1,4,0,8,39,105,0,4,1,0,1004,5
0,13,3,3,3,0,0,10,39,0,0,4,1,0,562,5
0,66,0,0,1,4,4,8,19,0,0,4,0,1,730,4
1,22,3,4,1,1,0,12,54,0,0,4,1,0,898,5
0,24,3,3,1,4,0,8,19,0,0,4,0,5,406,0
1,32,3,4,1,5,0,13,39,0,55,4,0,5,836,0
0,8,3,3,1,3,0,6,39,0,0,4,1,0,478,5
0,31,3,3,1,3,0,6,39,0,58,4,1,0,823,5
0,42,0,0,1,0,3,11,7,0,0,4,1,1,253,8
0,27,1,1,1,1,1,12,39,0,0,4,1,1,766,6
0,19,3,3,1,3,3,4,55,73,0,4,1,1,856,8
0,23,3,3,3,4,1,8,39,0,0,4,1,3,709,6
0,4,3,1,2,4,1,8,34,0,0,2,0,3,370,1
0,24,3,1,1,4,3,9,37,0,0,4,0,1,694,3
0,7,3,2,1,1,1,12,49,0,0,4,0,1,562,1
0,50,2,3,1,4,0,8,59,0,0,4,1,0,1309,5
0,7,3,1,1,1,1,12,37,0,0,4,1,3,442,6
0,33,2,2,1,1,0,12,59,0,0,4,1,0,1136,5
0,31,3,2,1,5,3,13,34,0,0,4,1,1,738,8
1,38,0,0,1,0,0,11,19,0,0,2,1,0,521,5
0,12,3,3,2,4,1,8,39,55,0,4,1,1,545,6
0,33,3,4,3,1,3,12,35,0,0,4,0,4,782,3
1,47,1,2,1,3,0,5,39,0,0,4,1,0,1027,5
0,32,3,5,1,3,3,4,36,0,0,2,1,1,786,8
0,3,3,5,1,4,1,8,51,0,0,2,1,3,495,6
0,13,3,1,1,4,3,8,39,0,0,4,0,1,562,3
0,20,3,5,7,1,0,12,29,0,0,1,1,0,526,5
1,35,3,3,1,4,0,8,39,0,0,4,1,0,878,5
0,5,3,6,1,4,1,9,24,0,0,4,1,3,288,6
0,60,0,0,1,4,4,8,13,0,0,4,0,1,512,4
0,2,1,1,1,4,1,9,14,0,0,4,1,3,157,6
1,35,3,3,1,4,3,8,54,0,0,4,1,2,1105,8
0,25,3,2,1,1,2,12,39,0,0,1,0,3,738,2
0,18,3,2,1,4,3,8,35,0,0,4,0,1,586,3
0,10,3,1,1,4,1,9,49,0,0,4,0,4,620,1
0,37,1,5,1,4,1,8,37,0,0,2,0,1,868,1
0,20,3,3,1,4,0,8,39,0,30,4,1,0,669,5
0,20,3,3,1,3,0,5,34,0,0,4,1,0,601,5
0,11,3,3,1,3,0,3,29,0,0,4,1,0,414,5
0,46,3,2,1,1,0,12,39,0,0,4,1,0,1014,5
0,2,3,3,1,4,1,8,41,0,0,4,1,3,395,6
0,11,3,2,1,1,1,12,39,0,0,4,0,3,530,1
0,6,0,0,1,4,1,9,39,0,0,4,1,1,445,6
1,27,3,4,1,6,1,14,39,0,0,4,0,1,766,1
1,14,3,3,1,4,0,9,39,0,0,4,1,0,579,5
1,18,3,2,0,1,1,12,49,0,0,1,1,1,763,6
0,47,3,5,1,4,3,8,49,0,0,4,0,1,1178,3
1,23,3,3,1,4,0,8,39,0,0,4,1,0,709,5
0,42,1,4,1,0,3,11,49,0,0,4,0,1,1124,3
0,5,3,1,1,4,1,9,39,0,0,4,0,3,430,1
0,23,3,2,1,4,1,9,43,0,0,4,0,1,766,1
0,18,3,3,2,3,0,3,39,0,0,4,1,0,638,5
0,3,3,1,1,4,1,9,14,0,0,4,0,3,167,1
0,18,1,6,1,4,1,8,39,0,0,4,1,3,638,6
0,11,3,2,1,4,0,9,47,0,0,4,1,0,619,5
0,11,3,3,1,4,3,8,39,0,0,4,1,3,530,8
0,20,0,0,1,4,0,9,19,0,0,4,1,0,373,5
1,55,0,0,1,2,0,15,5,0,80,4,1,0,234,5
0,8,2,2,1,0,1,11,59,0,0,4,1,1,676,6
0,20,3,1,1,4,3,8,39,0,0,4,0,4,669,3
0,2,0,0,1,4,1,9,44,0,0,4,0,3,420,1
0,14,3,2,1,0,3,10,37,0,0,4,0,3,553,3
0,24,3,1,1,4,1,8,39,0,0,4,0,2,722,1
1,14,3,2,1,3,0,5,39,0,0,4,1,0,579,5
0,27,3,3,1,4,0,8,39,0,0,4,1,0,766,5
0,3,3,2,1,4,1,9,46,0,0,2,1,1,453,6
0,40,2,3,1,4,0,9,49,0,0,4,1,0,1103,5
0,9,3,5,1,4,3,8,11,0,0,4,0,1,174,3
0,27,2,2,4,4,0,8,59,79,0,4,1,0,1049,5
0,12,1,6,1,4,1,8,39,0,0,4,1,1,545,6
1,19,3,4,1,4,0,8,39,0,55,4,1,0,654,5
1,23,3,3,1,0,0,10,39,0,0,4,1,0,709,5
0,4,3,5,2,0,1,11,34,0,0,2,1,1,370,6
0,4,3,3,1,4,1,9,69,0,0,4,1,1,665,6
1,17,2,4,1,6,3,14,47,0,0,4,1,4,719,8
0,7,3,2,1,1,1,12,14,0,0,4,0,3,195,1
0,11,3,5,1,3,3,5,39,0,0,4,0,1,530,3
0,18,3,3,1,4,3,8,49,0,0,4,1,3,763,8
0,18,3,3,1,4,3,8,39,0,0,4,1,1,638,8
0,21,1,2,1,1,1,12,39,0,0,4,0,1,683,1
0,27,4,1,1,4,3,8,39,0,0,2,0,4,766,3
1,22,3,3,4,1,0,12,39,0,0,4,0,5,695,0
0,40,1,5,1,4,3,8,39,0,0,4,0,1,943,3
0,2,3,2,1,4,1,9,39,0,0,4,0,3,382,1
0,12,3,3,1,0,0,10,47,0,0,4,1,0,635,5
0,6,3,3,1,4,1,8,39,0,0,2,1,2,445,6
0,33,3,5,1,4,4,8,39,0,0,4,0,4,849,4
0,34,2,3,1,4,0,9,19,0,0,4,1,0,485,5
0,11,3,3,1,0,3,10,39,0,0,0,1,1,530,8
0,27,3,2,1,1,0,12,59,0,0,4,1,0,1049,5
